GENE_NAME	human.mean
TLR2	0.54
MGARP	0.045
TTC29	0.045
MYO7A	9.765
FCHSD2	2.955
AP5M1	5.76
ARRB1	19.315
SLCO2B1	163.12
NUMA1	28.4
RAB30	1.82
CREBZF	11.84
ANAPC4	3.375
LRRC32	6.835
PRCP	22.9
NARS2	8.305
RNF121	16.11
PI15	0.005
GGH	32.65
SLCO5A1	0.03
SULF1	0.815
KCNQ1	0.525
TGS1	1.725
NEK1	0.77
SORL1	24.92
TMPRSS4	0.105
BUD13	5.075
TRPC6	0.095
MMP7	0.985
TRAPPC3	28.255
MMP20	0
MMP27	0.01
TRIM29	1.465
SLC37A4	82.875
BTG4	0
POU2F3	0.155
RDX	23.64
PPP2R1B	11.21
FXYD6	13.525
ARHGAP20	0.47
FXYD2	8.455
MMP13	0.035
TMPRSS13	0.075
PHPT1	92.23
ALKBH8	1.035
MAP2K5	4.07
UNC13C	0.055
CTDSPL2	3.45
THBS1	1.64
NDUFAF1	16.43
ENTPD2	0.54
KIF23	0.395
ITGA11	0.17
RTF1	7.86
PARP6	6.925
PAQR5	0.255
LRRC49	0.705
TUBGCP4	2.88
ITPKA	0.57
UACA	7.125
SMAD6	10
PLCB2	5.38
TMEM62	4.165
ADAM10	12.355
DUOX1	1.3
STRA6	0.07
CYP19A1	0.015
SEMA6D	0.66
SPTBN5	0.27
GCHFR	111.29
BCAR3	6.87
TTLL7	1.375
FNBP1L	4.31
PRSS22	0.23
OPN3	6.3
KYAT3	3.55
GTF2B	9.005
BRDT	0.225
RABGGTB	24.215
GIPC2	4.32
SLC44A5	0.11
CLCA2	0.01
SDCCAG8	7.945
DNASE2B	0
RTCA	9.49
IFT172	3.945
SELENOI	3.68
CGREF1	3.89
KHK	529.715
ADCY3	2.7
PPM1B	14.465
PTPRN	0
PNPT1	3.64
THUMPD2	1.295
CYP1B1	5.725
SULT6B1	0.235
RAB1A	90.385
ACTR2	21.535
SLC5A6	29.99
HHAT	0.73
ABCG5	27.47
PREPL	6.625
SLC3A1	4.48
EMILIN1	14.535
FBXO11	6.635
SIX3	0
CENPO	1.005
TRIM54	0.02
KIF1B	5.225
DTNB	4.15
ACTR1A	16.79
MFSD13A	4.44
MYOF	0.845
LOXL4	0.515
STAMBPL1	0.5
LBX1	0
BTBD16	1.07
FOXC1	0.125
KIF11	0.2
CUZD1	0.1
TACC2	4.735
CALHM2	2.11
ARL3	2.7
CEP55	0.32
EXOC6	2.495
TBC1D22A	7.51
PLCE1	0.96
RBP4	9175.205
DBR1	2.98
DNAJC13	3.215
GPR87	0
FAM149B1	5.15
PLA2G12B	29.485
ZNF365	0.03
OIT3	25.325
ADAMTS14	0.055
DNA2	0.435
MYPN	0.055
AOX1	316.72
ATIC	34.13
SMARCAL1	3.55
BARD1	0.2
STAT4	1.715
PLEKHH1	0.935
MSTN	0.03
CARF	0.81
NAB1	5.29
CDK15	0.01
PPIG	10.475
FASTKD1	6.555
MDH1B	0.065
ATP9A	4.98
HECW2	0.805
OLA1	12.305
SSFA2	35.25
CHRNA1	0.025
FAM117B	0.44
ITGAV	1.075
UPF1	22.76
SPO11	0
SLC35A5	4.395
DIRC2	2.125
SENP7	2.485
CCDC54	0.03
PARP9	13.995
MNS1	0.65
USP8	7.435
SECISBP2L	8.175
CBLN4	0.35
SPPL2A	18.08
GLCE	5.12
SHF	17.14
INTS14	6.995
CILP	0.395
PARP16	6.575
HCN4	0
CHRDL2	1.045
SEMA7A	0.52
FAM13A	20.65
HERC3	25.42
NDST4	0
ZGRF1	0.81
FAM168A	4.83
COPS4	8.31
HNRNPD	82.08
PRKG2	0.025
RASGEF1B	4.69
SEC31A	48.39
FGF5	0.075
FGF2	0.33
RELT	0.685
BBS7	0.69
BMPR1B	0.09
RAP1GDS1	5.445
PDE5A	0.64
PRDM5	1.425
TRPC3	0.04
NOP58	19.67
CXCL9	1.205
BMP2K	2.205
G3BP2	18.56
SEPT11	5.485
FRAS1	0.21
SCARB2	34.645
CCNG2	1.415
CNOT6L	2.335
USO1	17.015
SZRD1	34.775
CDKL2	0.04
SHROOM3	4.88
ANXA3	0.645
CENPE	0.025
GSTCD	0.595
ENPEP	16.38
LEF1	0.285
KCNH2	0.105
HADH	109.28
PAPSS1	2.17
SEC24B	9.69
C4orf17	0.01
PPP3CA	5.475
SLC39A8	10.9
MTTP	38.685
FBN2	0.03
MAPK8IP3	9.585
CUL1	14.04
RGS3	23.755
TTLL8	0
RNF185	16.995
PARVG	4.325
B4GALNT3	0.115
PDE6H	0
ETV6	2.595
FAM114A2	3.895
KIF21A	5.815
FGD4	4.315
PLCZ1	0.215
SKAP2	1.61
CYFIP2	32.53
ETFBKMT	2.625
ETNK1	3.91
TMEM117	1.08
PRICKLE1	0.365
C1RL	51.61
CLSTN3	26.85
TAB2	13.28
CD27	1.35
PIANP	0.055
SLC38A4	67.15
COL2A1	0.01
PPFIA2	0.06
GINM1	7.235
LRIG3	3.41
MARCH9	3.535
GLIPR1	0.795
PHLDA1	0.695
LGR5	0.32
EIF2AK2	1.975
DUSP6	13.79
POC1B	1.44
TMTC3	1.34
KERA	0
AMDHD1	55.64
NEDD1	0.71
ASCL1	0.035
GAS2L3	0.165
SLC15A4	8.955
RITA1	16.82
SDSL	32.015
MMAB	142.575
GLTP	7.27
GIT2	4.95
TCHP	5.99
FAM222A	2.135
MTMR6	1.95
SLC46A3	20.83
SLC7A1	0.15
PDX1	0.125
LNX2	2.535
MCOLN3	0.065
CCDC65	0.28
N4BP2L1	12.075
CCDC85A	0.04
BRCA2	0.145
CSAD	108.31
LMBR1L	7.755
PUM2	8.81
WDFY2	2.835
LPAR6	4.165
RB1	2.1
SBNO1	2.91
MORN3	0.085
SETD1B	3.715
VPS37B	4.665
DIAPH3	0.04
SLAIN1	1.6
RBM26	4.3
SRRM4	0.01
METTL21C	0
MBNL2	9.865
MCUB	0.705
ZIC5	0.01
ABHD13	1.465
RAB20	12.125
GRTP1	18.99
CUL4A	15
TTC6	1.905
SSTR1	4.655
CDH24	0.355
REM2	0.085
CBLN3	4.595
TSSK4	0.525
NOVA1	0.325
FITM1	6.48
FRMD6	0.6
PELI2	0.355
RTN1	0.345
C14orf37	0.475
HPF1	5.25
SYT16	0
SLC38A6	3
DCAF5	10.155
RAB15	5.43
ESR2	0.08
KCNH5	0.03
STON2	1.2
EFCAB11	1.655
JDP2	10.43
AK7	1.05
SLC24A4	0.06
CLBA1	1.44
WARS	12.475
SLC25A47	295.475
NIPA2	9.05
DUOXA1	0.065
TCF12	5.855
ZSCAN29	3.7
DUOXA2	0.025
NPFFR2	0.155
DUOX2	0.13
LYSMD2	4.505
SLC27A2	54.11
FGF7	0.135
HDC	0.175
GCNT3	0.095
BNIP2	6.35
BAHD1	5.105
PHF21B	0
DISP2	0.27
CDAN1	3.175
TLE3	4.12
PSTPIP1	3.09
HMG20A	5.765
WDR61	15.605
TRAF1	1.03
NCOA2	7.295
DNAJA4	1.29
TLNRD1	7.965
TPM1	25.455
IGF1R	0.635
ARRDC4	8.725
PIF1	0.66
USP3	10.265
CYP11A1	2.625
BBS4	5.535
PML	10.51
CYP1A1	7.445
ADAMTS17	2.315
ULK3	12.735
PCSK6	105.05
IL17RB	10.4
SCAMP2	26.005
LMAN1L	0
HAPLN3	0.16
RHCG	0.315
POLG	14.94
RLBP1	0
FANCI	0.79
ABHD2	23.36
WDR93	0.14
TICRR	0.05
ZNF710	1.69
UNC45A	13.14
ST8SIA2	0.04
MCTP2	0.26
FURIN	185.59
IQGAP1	5.32
CRTC3	3.77
EFL1	1.92
SH3GL3	0.07
SEPT12	0.05
GLYR1	19.065
SLC5A2	0.64
DCBLD2	4.46
TGFB1I1	2.51
C16orf58	54.74
ARMC5	15.22
PARN	7.145
CDR2	8.705
IGSF6	1.49
ARHGAP17	7.01
MYLK3	0.59
ABCC12	0.005
NKD1	0.845
DHX38	20.555
TXNL4B	7.31
MARVELD3	3.47
CPNE2	7.685
NLRC5	4.94
KATNB1	4.45
KIFC3	17.26
PKP2	5.565
ADAMTS18	0
NUDT7	17.78
CMTM3	3.355
CDH11	0.345
NOL3	8.285
MBTPS1	25.535
ZCCHC14	9.635
MSH4	0.01
TLDC1	0.935
ADAD2	0.07
OSGIN1	52.225
IRF8	21.74
RPL3L	0.4
NDUFB10	122.9
F7	158.055
DEF8	17.095
TCF25	46.99
GALNS	11.045
GAS8	4.475
MED9	5.11
COPS3	13.93
GID4	3.225
ZNF287	0.19
MYOCD	0.065
KSR1	2.555
RANBP10	7.965
CTRL	0.425
NOB1	21.815
PRPSAP2	7.81
UNC45B	0.035
TOM1L1	28.525
PRDM1	0.2
KIF2B	0.015
C17orf80	3.71
TOB1	79.675
SGSM2	10.965
NPEPPS	9.315
SKAP1	38.855
LRRC46	0.4
SCRN2	32.4
ATG5	4.96
SSH2	5.545
RHBDL3	0.025
ARSG	2.095
G6PC3	12.3
CLTC	40.36
C17orf64	0.06
BCAS3	7.61
PTRH2	20.005
DHX33	3.73
TMCC3	0.355
SS18	10.44
TAF4B	0.05
AFG3L2	19.05
PRELID3A	0.48
IMPA2	15.47
GNAL	0.395
SLC39A6	4.105
RPRD1A	7.3
GALNT1	9.135
PITHD1	22.15
ASXL3	0.09
ADCYAP1	0
MEP1B	0.38
GAREM1	0.95
ESCO1	8.29
OSBPL1A	5.98
GATA6	2.555
GREB1L	1.16
C18orf8	10.72
PELP1	8.89
MTA3	3.95
NPC1	8.855
ZMYND15	0.8
WRAP53	2.625
MINK1	12.2
SAT2	174.41
PIK3R5	1.135
USP13	0.88
ARHGDIA	124.885
TMC6	9.245
SLC16A3	3.825
CARD14	0.51
TTYH2	0.72
EIF4A3	31.67
CSNK1D	33.93
ATP11B	3.72
TBCD	29.65
FN3KRP	15.16
TRIM65	4.355
RNF157	0.67
CEP131	2.07
ZNF750	0.055
LAMC2	0.19
CBX4	10.42
RNF165	3.02
MAPK4	0.115
ELAC1	5.32
SMAD4	13.695
TNFRSF11A	0.125
ZCCHC2	7.96
FBXO15	0.75
CBLN2	0.05
P3H4	2.31
NT5C3B	24.74
RETREG3	18.42
ERBB2	23.735
GRB7	3.215
MIEN1	34.36
PNMT	0.03
SEC61A1	85.905
STAC2	0.105
IGFBP4	1122.235
FKBP10	2.955
TXNL4A	44.2
CACNA1A	0.1
SAMD1	8.115
BRD4	15.91
SLC39A3	16.99
PPP1R12A	2.665
NFIC	59.085
TPGS1	9.53
PLPP2	1.11
PRDM15	1.525
PFKL	69.965
VAV1	2.07
MVB12A	17.885
CIB3	0.3
RASGRF1	0.055
SH3GL1	28.31
DPP9	30.585
SIRT3	24.68
PGGHG	21.87
HUNK	0.465
MEOX1	0.075
CAMK2B	10.695
COL6A1	51.22
SCYL1	51.94
APP	112.38
DOPEY2	1.995
URB1	2.98
AKT1	76.165
IL19	0
SAE1	13.115
NTN5	0.165
CBLC	8.095
POLR3E	14.62
ADAMTS10	3.755
SLC6A3	0
RNPEPL1	27.955
CAPN10	6.455
MYO1F	8.34
TIMM29	8.2
RIOK2	6.185
CARM1	14.455
EVI5L	2.86
TM4SF5	58.235
YIPF1	9.58
RPS11	1012.69
IGLON5	0.335
RCN3	10.855
RERE	8.205
NDC1	2.005
MMEL1	0.045
PRDM16	0.315
PADI3	0
PADI1	0
EPHA2	4.415
ARHGEF19	1.64
DGKG	0.25
PEX14	19.265
PGD	54.485
MYOM3	0.405
SH3BGRL3	33.12
CNKSR1	0.65
IL22RA1	4.875
KIAA0319L	14.425
EVA1B	6.175
C1orf94	0.015
DMRTA2	0
PLK4	0.28
MAP3K6	3.93
GPN2	7.16
SYTL1	1.885
WDTC1	13.36
HSPG2	14.825
SERBP1	88.68
CYR61	3.615
PRKACB	2.265
PIGK	4.035
TINAGL1	11.615
AZIN2	0.805
TBXAS1	2.88
BEST4	0.165
MOB3C	3.39
CYP4B1	0.145
DMRTB1	0.045
LMO4	17.355
SYPL2	6.31
BARHL2	0
THSD7A	0.115
PARP12	10.945
MTF2	3.4
SLC44A3	2.2
IGSF3	0.19
CTTNBP2NL	0.54
STRIP1	4.045
KCNA10	0
PSMA5	52.185
CD53	5.38
PROK1	0.085
CELSR2	0.68
ITGA10	0.71
GPR161	0.275
ALDH9A1	57.48
ATP1B1	36.11
POGK	4.705
TARBP1	5.425
CREG1	60.475
DCAF6	127.165
GPA33	0.015
RXRG	0.22
TBX19	0.4
UCK2	7.755
POU2F1	1.005
MAEL	0.18
GATB	11.245
ILDR2	0.14
DPT	5.17
ADCY10	2.885
RFWD2	7.255
NECTIN4	0.025
PPOX	7.775
NUF2	0.085
RGS5	3.595
MXD1	1.595
NR1I3	87.48
USP21	4.95
F13B	49.5
PRCC	18.815
RRNAD1	17.035
MRPL24	93.82
CDK17	1.99
CASQ1	0.08
CRABP2	0.415
HDGF	121.835
ABL2	1.125
XPR1	0.93
RGS16	16.375
TOR1AIP1	9.245
FAM163A	0.055
HMCN1	1.12
RGL1	1.535
LYPLAL1	13.725
LHX9	0.035
PRUNE1	4.38
RORC	51.075
ECM1	22.625
ZNF687	4.77
TARS2	12.775
PSD	2.015
CGN	22.815
SNX27	3.16
SETDB1	8.77
ADAMTSL4	14.71
CTSK	1.725
RFX5	4.82
PI4KB	11.385
MINDY1	9.515
CTDP1	5.42
ANXA9	18.145
CERS2	260.89
ENSA	72.35
SEMA6C	2.92
ARNT	13.595
POGZ	9.455
C1orf56	5.95
OAZ3	1.065
STYK1	0.11
GOLPH3L	4.155
GABPB2	1.55
SYT14	0
DTL	0.145
DYRK3	0.72
VASH2	0.595
WNK1	14.435
DUSP10	5.515
ATP8B2	1.435
CRNN	0
ADAM15	19.205
JTB	77.645
RAB13	68.52
NUP210L	0.04
SNAPIN	16.86
SLC27A3	29.535
CREB3L4	7.345
AQP10	0.04
KCNN3	0.17
GATAD2B	1.77
ILF2	26.095
RIT1	2.805
INTS3	10.055
PKLR	312.255
GNA15	0.48
HCN3	25.055
ACTA1	0.33
TTC13	2.655
LYST	2.46
MAP3K21	1.175
CREB3L3	24.83
SRP9	46.81
NVL	4.365
SDE2	2.17
FBXO28	4.005
ITPKB	1.095
PIGV	12.615
CDC42BPA	3.275
CNIH3	1.685
MBOAT2	0.26
PARP1	16
PSEN2	13.17
LBR	16.745
WNT9A	0.03
SOX13	10.775
ETNK2	122.425
PPFIA4	0.155
PLEKHA6	23.325
PTPN7	1.27
SYT2	0.02
ARL8A	24.435
OSR1	0.085
GDF7	1.535
SNRNP40	7.565
ATP6V1C2	0.51
HNRNPLL	3.965
GALM	25.12
CAMKMT	1.325
ABCG8	29.505
EML4	13.62
CHAC2	0.985
WDPCP	2.12
RIMBP2	0.66
VPS54	4.75
ASXL2	1.365
ETAA1	1.48
ABHD1	3.33
MEIS1	2.175
CIAO1	24.22
SNRNP200	32.335
MRPS5	28.7
COL11A1	0.06
SFXN5	45.72
ST6GAL2	0.315
MALL	2.38
FUCA2	15.83
QSER1	1.36
THNSL2	18.42
RALB	6.725
C1QL2	0
NT5DC4	0.055
SLC20A1	8.715
FBLN7	4.99
LIPT1	3.545
CNGA3	0
UBXN4	22.135
NXPH2	0.02
SPOPL	4.01
THSD7B	0.065
GPR17	1.195
AMMECR1L	3.73
GALNT13	0.205
PKP4	8.37
SCN1A	0.005
SLC4A10	0.06
SCRN3	9.695
TMEFF2	0.09
DLX1	0.01
PHOSPHO2	0.745
BCAT1	0.325
GULP1	0.1
FAM171B	0.03
CCDC150	3.785
METTL21A	8.255
UNC80	1.68
PTH2R	0.315
CPO	0.105
NBEAL1	1.63
KANSL1L	1.775
ABCA12	0
SUMF1	12.255
NYAP2	0.04
RHBDD1	3.42
ACKR3	3.765
TRPM8	36.335
HES6	13.08
ESPNL	3.58
ANKMY1	3.76
LZTS1	0.23
COPS7B	8.2
DIS3L2	5.68
CPNE9	0.01
FANCD2	0.69
VGLL4	5.74
RETREG2	35.56
CTDSP1	59.45
PRDM6	0.04
MARCH4	0
STK11IP	2.79
GMPPA	28.02
GRIP2	0.165
CNTN4	0.365
DYNC1LI1	6.315
RBMS3	1.445
GADL1	0.375
OSBPL10	0.505
POMGNT2	4.645
FAM198A	6.025
SLC25A38	19.87
SLC22A14	0.155
GOLGA4	15.06
CTDSPL	10.97
STAC	0.315
IQSEC1	19.665
CAND2	1
PTPRG	1.7
IL17RD	0.06
SLC25A26	16.5
UBA3	7.765
ARL6IP5	15.215
TMF1	2.6
NCKAP1	11.485
LRIG1	8.585
LIMD1	7.065
NFKBIZ	4.205
COL8A1	0.365
ACSM3	48.94
MRPS35	17.545
PHLDB2	8.135
PLA1A	6.745
RABL3	3.65
ADPRH	0.34
IGSF11	0.02
ATG3	15.665
NR1I2	43.62
BOC	0.26
GUCY1B3	1.02
SRPRB	30.94
MED12L	0.05
OSBPL11	3.97
TRPC1	0.19
NCEH1	0.565
SPATA16	0.025
LPP	2.79
SFSWAP	6.015
RUBCN	2.345
TCTA	21.59
DCAF1	4.65
CCDC39	0.425
STXBP5L	0
TNK2	25.495
ILDR1	0.09
MUC4	0.395
EIF2B5	20.935
AHSG	3112.1
ECE2	7.775
DGKQ	3.195
MON2	5.18
SLC26A1	17.665
LYAR	9.12
EPHA5	0
CORIN	0.2
ATP10D	1.17
OCIAD2	93.74
SLC10A6	0
CDH3	0.545
SCD5	1.205
PLAC8	7.215
KLHL8	3.965
TBCK	3
CISD2	34.945
DDIT4L	0.14
SPATA5	0.35
FABP2	0.04
METTL14	4.835
SETD7	13.3
NAF1	1.525
MARCH1	0.37
SFRP2	0.02
PDGFC	4.935
CBR4	9.5
GLRA3	0.015
DGAT2	415.13
MARCH6	26.695
NKD2	0.8
CDH18	0.44
ADAMTS16	0.075
SRD5A1	22.705
MYO10	2.035
FAM105A	0.26
OSMR	0.555
PLK2	6.155
FAM159B	0
PIK3R1	22.7
HAPLN1	0
LHFPL2	0.875
ANKRD31	0.03
IQGAP2	60.3
REXO5	0.67
CRHBP	51.425
RASA1	2.115
GIN1	1.075
PPIP5K2	4.295
PAM	3.75
BDP1	1.315
SPATA9	0.08
TNFAIP8	1.685
FEM1C	1.505
COMMD10	4.705
ATG12	8.215
MEGF10	0.37
ELMO2	5.125
ARHGAP26	2.8
CXCL14	23.11
LECT2	116.865
SLC25A48	0.425
DDX46	7.8
IL9	0
TIMD4	2.5
RNF145	4.36
C1QTNF2	1.445
GABRA6	0
WAPL	9.595
GABRB2	0.02
FBXO38	7.42
PCYOX1L	0.405
GLRA1	0
TNIP1	49.11
CPLX2	0.005
TENM2	0.565
KCNMB1	0.42
FAM217A	0
TBC1D7	4.56
FARS2	5.725
APPBP2	2.835
GFOD1	1.925
CDKAL1	1.405
PSD2	0.115
LRRTM2	0.035
GFRA3	0.315
KLHL3	0.74
TRIM7	0.485
FAM193B	14.655
PLA2G7	0.585
RNF44	6.56
MUT	33.21
RASGEF1C	0.07
DOK3	1.76
SEZ6	0.08
PPP1R18	0.88
DAAM2	2.48
PRIM2	0.77
MLIP	3.875
HMGCLL1	0.175
LGSN	0.72
FGD2	2.48
SCUBE3	0.035
ANO7	0.99
CRIP3	6.24
TTBK1	1.76
TCTE1	0.09
NFKBIE	3.5
CYP39A1	18.34
TPBG	0.365
IRAK1BP1	0.51
PHIP	1.765
SLC6A16	1.67
MMS22L	0.325
FAXC	0.04
GABRR1	0
PNRC1	17.96
RARS2	10.435
SCML4	0.755
CLVS2	0
GPR6	0
CIAPIN1	17.325
BICRA	2.76
RNF217	3.54
RSPO3	1.545
ARHGAP18	0.855
TAAR2	0
TAAR1	0
SLC18B1	1.64
MTFR2	0.05
SLC2A12	0.495
SHPRH	1.265
AIG1	103.61
TIAM2	1.225
PNLDC1	0.195
ZMYM4	2.75
VIP	0.205
SLC22A3	29.465
SDK1	0.805
C7orf26	14.025
CREB5	0.35
FERD3L	0
EGFR	9.99
CA11	4.125
IGFBP3	161.225
PURB	1.765
IGFBP1	21.05
SSC4D	1.605
MDH2	126.74
NIPSNAP2	4.485
TMEM168	3.18
ASB15	0.005
C7orf43	6.72
SLC12A9	5.64
GIGYF1	5.54
TMEM209	2.865
STRA8	0.02
ZC3HAV1L	0.46
TMEM140	23.66
EPHA1	22.93
CNPY1	0
NCAPG2	1.185
ASB10	0.02
RAB19	0.095
EPN1	86.93
DENND2A	1.44
LANCL3	0.01
SYTL5	0.595
MSN	13.365
MED29	15.235
AKAP4	0.07
CCNB3	0.075
HDAC8	6.975
SLC16A2	27.165
CXorf36	0.195
CHST7	7.32
AHRR	0.265
ZMYM3	3.47
GPR174	0.135
CCDC120	1.705
LPAR4	0.025
AWAT2	0
OGT	9.19
SNX12	11.14
ITGB1BP2	0.475
ZNF711	0.09
DIAPH2	2.095
FRMPD3	0.105
SPPL2B	21.65
HTR2C	0
DOCK11	0.24
ARHGAP36	0.005
GPC3	0.595
GPR119	0
MFHAS1	2.01
FBXO25	15.11
MTMR1	3.065
NSDHL	38.305
ZNF185	0.385
CSGALNACT1	0.775
ATP6V1B2	16.345
HMBOX1	7.13
CHRNB3	0
CHRNA6	0
GNRH1	0.25
GPC1	17.41
DOK2	3.76
SLC25A37	17.335
CHMP7	8.16
DOCK5	8.185
STAR	0.1
ERLIN2	9.81
SNTG1	0.75
PXDNL	0.03
ST18	0.635
ADCK1	2.485
RGS20	0.015
TACC1	4.855
GOLGA7	28.74
PLPP5	11.66
GINS4	12.75
NSD3	6.305
DNAJC5B	0.27
CRH	0.01
TRIM55	12.79
ADHFE1	34.41
HAGH	325.635
MRPS28	39.385
PMP2	0.02
SLC26A7	0.035
PSKH2	0.015
ATP6V0D2	0.205
SYBU	10.015
DPYS	275.52
MTDH	27.19
LRP12	0.485
RSPO2	0.05
UTP23	2.335
NDUFB9	200.055
TATDN1	7.35
FAM83A	0.035
CASP8	4.73
ARHGAP39	0.39
NAPRT	144.33
VLDLR	0.73
NFIB	5.905
CER1	0
LIMCH1	1.545
C9orf72	1.265
IFNK	0
FBXO10	1.655
NTRK2	0.275
SHC3	0.01
MFSD14B	4.255
PLPPR1	2.85
ZNF462	0.32
UGCG	5.835
SNX30	1.26
TM7SF3	26.79
STOM	39.395
NR6A1	0.865
CRB2	0.075
OR5C1	0
ALAD	103.735
FAM214B	2.84
DLX3	0.015
GBGT1	0.29
GTF3C5	18.91
ASB6	3.535
PTGES2	36.265
SPA17	0.32
NTMT1	23.505
SLC25A25	11.06
SH3GLB2	20.605
MIGA2	9.465
PTGES	0.06
LRSAM1	24.855
GPR107	4.985
PAXX	20.38
INPP5E	5.025
LCN9	0
SEC16A	19.98
DPH7	9.35
NOTCH1	2.945
CACNA1B	0.055
NACC2	5.615
PROSER2	29.52
WISP2	0.49
USP6NL	3.385
COMMD3	23.09
MSRB2	57.815
PDSS1	1.88
FAM171A1	7.895
SLC39A12	0
RSU1	12.275
ST8SIA6	0.57
DMRT3	0
PARD3	8.9
ZEB1	2.32
FAM13C	0.39
NRBF2	9.72
A1CF	52.555
LRIT1	0
POLR3A	2.245
ST3GAL6	13.875
HERC4	5
LRMDA	10.45
CAMK2G	5.785
ANKRD1	0.075
HABP2	168.49
ATP2C2	0.16
VAX1	0
NPFFR1	0.085
PLEKHS1	0.055
MKI67	0.165
CYP17A1	38.965
INA	0.01
NGFR	8.815
LRRC27	1.96
NKX6-2	0
PAOX	11.8
TAF5	0.905
PPRC1	4.99
PDCD11	6.69
ADAM12	0.085
CDON	0.53
RGS10	1.08
BTBD10	2.86
ADM	8.48
GAS2	8.815
SLC5A12	0.315
LIN7C	3.05
LRRC4C	0.205
PGAP2	21.735
TAF2	4.495
ZNF215	0.235
APIP	7.22
PAMR1	3.245
DGKZ	9.89
EIF3M	55.25
TNKS1BP1	39.035
COPZ2	28.53
HIPK2	6.77
SERPING1	1210.04
SSRP1	21.525
SLC43A1	46.915
PTPRJ	6.915
C11orf49	3.22
CELF1	19.395
TNPO3	6.745
CCDC81	0.25
SESN3	1.365
ENDOD1	1.01
CCDC82	3.63
KLHL35	0.16
TENM4	0.01
SERPINH1	18.36
CAPN5	43.38
PAK1	6.065
RFXANK	17.655
ZC3H12C	0.81
TTC12	3.755
NCAM1	1.12
DRD2	0.015
HTR3B	0.4
NPAT	1.58
ATM	4.79
TMEM161A	22.05
GLB1L2	0.43
LAMTOR1	41.08
P4HA3	0.55
GRIK4	0.13
ST14	1.595
HYOU1	28.06
ADAM33	0.36
KAT14	3.505
LPAR2	1.425
TKFC	618.975
MTA2	13.57
TMEM138	20.27
FADS1	83.035
TMC2	0.24
ROM1	1.61
EML3	24.675
INCENP	1.625
ZP1	0.02
CTSA	55.075
MS4A3	0.02
PLCH2	2.935
CPSF7	17.22
B3GAT3	17.565
EI24	128.96
CCDC15	0.325
CHEK1	1.26
FEZ1	9.425
ESAM	7.5
SUGP2	14.57
KIRREL3	0.175
MPZL2	6.285
SCN2B	0.04
SIDT2	15.705
JPH2	0.065
DUSP15	0.4
C20orf144	0.11
SLC12A2	0.71
KIAA1755	0.225
SPATA25	2.605
OCSTAMP	0
DSN1	1.695
SOGA1	0.335
CNBD2	0.11
CDH22	0
YTHDF1	12.08
SNX24	2.97
CABLES2	2.06
ORAOV1	14.13
GPHA2	0.185
TRPT1	19.055
NUDT22	22.275
PLCB3	2.935
CDC42EP2	2.795
EYA2	1.53
TM7SF2	152.94
VPS51	74.67
TBX6	0.565
PPP4C	57.43
FAM57B	0.34
DOC2A	0.24
HIRIP3	9.535
TAOK2	9.355
TMEM219	77.835
PRKAR2B	0.52
CNKSR2	0.445
CNTN5	0.04
CLEC1A	0.69
ABCA7	3.59
PCDH15	0.005
CTF1	0.55
CDH8	1.69
SNCAIP	0.455
TMEM218	6.945
TIRAP	3.94
LATS2	1.73
ADGRL3	0.06
KIAA1328	11.225
FAM124A	0.31
DDX20	1.525
LYPD1	0.26
LYPD6B	0.24
PDCD4	24.43
ADRA2A	0.145
GPM6A	1.575
WDR17	0.12
SPATA4	0.03
VEGFC	0.615
CCDC102B	0.315
CNDP1	57.46
FSIP1	0.055
DLG2	1.17
CCDC83	0.05
RGS18	0.255
PRSS23	4.005
MTMR12	5.89
PPP1R1C	6.92
C11orf53	0.015
FAR2	2.065
FAM173B	4.955
DOCK1	4.175
DIXDC1	1.845
TEX12	0
BCAS1	0.095
C2orf50	0.085
FREM2	0.115
CRIM1	2.04
SEC24D	10.485
DHX37	4.695
ITPR1	11.27
POU1F1	0.01
PRSS53	2.66
SLC7A11	0.01
NOCT	4.28
ENKUR	0.02
GPR158	0.06
CACNA2D4	0.725
DCP1B	3.38
KCNA6	0.02
THRB	5.875
CHI3L2	0.195
NGLY1	8.8
OXSM	9.365
UEVLD	1.9
TMEM86A	1.545
TMEM263	8.295
BTBD11	0.95
UBE3B	5.95
ANK3	2.23
IPMK	1.665
SBNO2	7.965
RAD9B	0.245
PLBD2	6.51
DLG5	3.7
MAT1A	421.365
SLC2A13	1.02
GXYLT1	2.03
DIP2C	2.745
MAGI1	6.08
PMS1	4.16
MBIP	5.15
MIPOL1	1.96
EXT2	9.06
TMEM18	14.27
ALLC	0.605
KCTD14	4.005
THRSP	1829.94
ME3	2.15
MSGN1	0
ADAMTS12	0.17
NUBPL	4.795
NEK7	7.495
CALCRL	0.775
FER	1.245
VIPAS39	4.485
ANKRD50	1.05
UPF2	4.545
CDC123	23.61
SCLT1	0.71
C4orf33	1.8
FRMD4A	17.915
SLC25A31	0.01
EPS8	11.975
ACAD8	16.155
THYN1	19.465
NCAPD3	5.73
VTI1A	3.06
QDPR	203.28
FAM160B1	6.215
ANO4	0.015
TEX9	4.825
ANKS1A	3.275
QTRT2	2.25
DRD3	0
MMAA	9.665
ZNF827	0.3
POU4F2	0
EDNRA	0.32
NR3C2	2.01
ADAM8	2.455
AP3D1	41.595
ITIH2	596.93
KIN	2.61
PIGF	4.8
