ensembl	gene_name
ENSG00000144445	KANSL1L
ENSG00000144452	ABCA12
ENSG00000144455	SUMF1
ENSG00000144460	NYAP2
ENSG00000144468	RHBDD1
ENSG00000144476	ACKR3
ENSG00000144481	TRPM8
ENSG00000144485	HES6
ENSG00000144488	ESPNL
ENSG00000144504	ANKMY1
ENSG00000061337	LZTS1
ENSG00000144524	COPS7B
ENSG00000144535	DIS3L2
ENSG00000144550	CPNE9
ENSG00000144554	FANCD2
ENSG00000144560	VGLL4
ENSG00000144567	RETREG2
ENSG00000144579	CTDSP1
ENSG00000061455	PRDM6
ENSG00000144583	MARCH4
ENSG00000144589	STK11IP
ENSG00000144591	GMPPA
ENSG00000144596	GRIP2
ENSG00000144619	CNTN4
ENSG00000144635	DYNC1LI1
ENSG00000144642	RBMS3
ENSG00000144644	GADL1
ENSG00000144645	OSBPL10
ENSG00000144647	POMGNT2
ENSG00000144649	FAM198A
ENSG00000144659	SLC25A38
ENSG00000144671	SLC22A14
ENSG00000144674	GOLGA4
ENSG00000144677	CTDSPL
ENSG00000144681	STAC
ENSG00000144711	IQSEC1
ENSG00000144712	CAND2
ENSG00000144724	PTPRG
ENSG00000144730	IL17RD
ENSG00000144741	SLC25A26
ENSG00000144744	UBA3
ENSG00000144746	ARL6IP5
ENSG00000144747	TMF1
ENSG00000061676	NCKAP1
ENSG00000144749	LRIG1
ENSG00000144791	LIMD1
ENSG00000144802	NFKBIZ
ENSG00000144810	COL8A1
ENSG00000005187	ACSM3
ENSG00000061794	MRPS35
ENSG00000144824	PHLDB2
ENSG00000144837	PLA1A
ENSG00000144840	RABL3
ENSG00000144843	ADPRH
ENSG00000144847	IGSF11
ENSG00000144848	ATG3
ENSG00000144852	NR1I2
ENSG00000144857	BOC
ENSG00000061918	GUCY1B3
ENSG00000144867	SRPRB
ENSG00000144893	MED12L
ENSG00000144909	OSBPL11
ENSG00000144935	TRPC1
ENSG00000144959	NCEH1
ENSG00000144962	SPATA16
ENSG00000145012	LPP
ENSG00000061936	SFSWAP
ENSG00000145016	RUBCN
ENSG00000145022	TCTA
ENSG00000145041	DCAF1
ENSG00000145075	CCDC39
ENSG00000145087	STXBP5L
ENSG00000061938	TNK2
ENSG00000145103	ILDR1
ENSG00000145113	MUC4
ENSG00000145191	EIF2B5
ENSG00000145192	AHSG
ENSG00000145194	ECE2
ENSG00000145214	DGKQ
ENSG00000061987	MON2
ENSG00000145217	SLC26A1
ENSG00000145220	LYAR
ENSG00000145242	EPHA5
ENSG00000145244	CORIN
ENSG00000145246	ATP10D
ENSG00000145247	OCIAD2
ENSG00000145283	SLC10A6
ENSG00000062038	CDH3
ENSG00000145284	SCD5
ENSG00000145287	PLAC8
ENSG00000145332	KLHL8
ENSG00000145348	TBCK
ENSG00000145354	CISD2
ENSG00000145358	DDIT4L
ENSG00000145375	SPATA5
ENSG00000145384	FABP2
ENSG00000145388	METTL14
ENSG00000145391	SETD7
ENSG00000145414	NAF1
ENSG00000145416	MARCH1
ENSG00000145423	SFRP2
ENSG00000145431	PDGFC
ENSG00000145439	CBR4
ENSG00000145451	GLRA3
ENSG00000062282	DGAT2
ENSG00000145495	MARCH6
ENSG00000145506	NKD2
ENSG00000145526	CDH18
ENSG00000145536	ADAMTS16
ENSG00000145545	SRD5A1
ENSG00000145555	MYO10
ENSG00000145569	FAM105A
ENSG00000145623	OSMR
ENSG00000145632	PLK2
ENSG00000145642	FAM159B
ENSG00000145675	PIK3R1
ENSG00000145681	HAPLN1
ENSG00000145685	LHFPL2
ENSG00000145700	ANKRD31
ENSG00000145703	IQGAP2
ENSG00000005189	REXO5
ENSG00000145708	CRHBP
ENSG00000145715	RASA1
ENSG00000145723	GIN1
ENSG00000145725	PPIP5K2
ENSG00000145730	PAM
ENSG00000145734	BDP1
ENSG00000145757	SPATA9
ENSG00000145779	TNFAIP8
ENSG00000145780	FEM1C
ENSG00000145781	COMMD10
ENSG00000145782	ATG12
ENSG00000145794	MEGF10
ENSG00000062598	ELMO2
ENSG00000145819	ARHGAP26
ENSG00000145824	CXCL14
ENSG00000145826	LECT2
ENSG00000145832	SLC25A48
ENSG00000145833	DDX46
ENSG00000145839	IL9
ENSG00000145850	TIMD4
ENSG00000145860	RNF145
ENSG00000145861	C1QTNF2
ENSG00000145863	GABRA6
ENSG00000062650	WAPL
ENSG00000145864	GABRB2
ENSG00000145868	FBXO38
ENSG00000145882	PCYOX1L
ENSG00000145888	GLRA1
ENSG00000145901	TNIP1
ENSG00000145920	CPLX2
ENSG00000145934	TENM2
ENSG00000145936	KCNMB1
ENSG00000145975	FAM217A
ENSG00000145979	TBC1D7
ENSG00000145982	FARS2
ENSG00000062725	APPBP2
ENSG00000145990	GFOD1
ENSG00000145996	CDKAL1
ENSG00000146005	PSD2
ENSG00000146006	LRRTM2
ENSG00000146013	GFRA3
ENSG00000146021	KLHL3
ENSG00000146054	TRIM7
ENSG00000146067	FAM193B
ENSG00000146070	PLA2G7
ENSG00000146083	RNF44
ENSG00000146085	MUT
ENSG00000146090	RASGEF1C
ENSG00000146094	DOK3
ENSG00000063015	SEZ6
ENSG00000146112	PPP1R18
ENSG00000146122	DAAM2
ENSG00000146143	PRIM2
ENSG00000146147	MLIP
ENSG00000146151	HMGCLL1
ENSG00000146166	LGSN
ENSG00000146192	FGD2
ENSG00000146197	SCUBE3
ENSG00000146205	ANO7
ENSG00000146215	CRIP3
ENSG00000146216	TTBK1
ENSG00000146221	TCTE1
ENSG00000146232	NFKBIE
ENSG00000146233	CYP39A1
ENSG00000146242	TPBG
ENSG00000146243	IRAK1BP1
ENSG00000146247	PHIP
ENSG00000063127	SLC6A16
ENSG00000146263	MMS22L
ENSG00000146267	FAXC
ENSG00000146276	GABRR1
ENSG00000146278	PNRC1
ENSG00000146282	RARS2
ENSG00000146285	SCML4
ENSG00000146352	CLVS2
ENSG00000146360	GPR6
ENSG00000005194	CIAPIN1
ENSG00000063169	BICRA
ENSG00000146373	RNF217
ENSG00000146374	RSPO3
ENSG00000146376	ARHGAP18
ENSG00000146378	TAAR2
ENSG00000146399	TAAR1
ENSG00000146409	SLC18B1
ENSG00000146410	MTFR2
ENSG00000146411	SLC2A12
ENSG00000146414	SHPRH
ENSG00000146416	AIG1
ENSG00000146426	TIAM2
ENSG00000146453	PNLDC1
ENSG00000146463	ZMYM4
ENSG00000146469	VIP
ENSG00000146477	SLC22A3
ENSG00000146555	SDK1
ENSG00000146576	C7orf26
ENSG00000146592	CREB5
ENSG00000146618	FERD3L
ENSG00000146648	EGFR
ENSG00000063180	CA11
ENSG00000146674	IGFBP3
ENSG00000146676	PURB
ENSG00000146678	IGFBP1
ENSG00000146700	SSC4D
ENSG00000146701	MDH2
ENSG00000146729	NIPSNAP2
ENSG00000146802	TMEM168
ENSG00000146809	ASB15
ENSG00000146826	C7orf43
ENSG00000146828	SLC12A9
ENSG00000146830	GIGYF1
ENSG00000146842	TMEM209
ENSG00000146857	STRA8
ENSG00000146858	ZC3HAV1L
ENSG00000146859	TMEM140
ENSG00000146904	EPHA1
ENSG00000146910	CNPY1
ENSG00000146918	NCAPG2
ENSG00000146926	ASB10
ENSG00000146955	RAB19
ENSG00000063245	EPN1
ENSG00000146966	DENND2A
ENSG00000147036	LANCL3
ENSG00000147041	SYTL5
ENSG00000147065	MSN
ENSG00000063322	MED29
ENSG00000147081	AKAP4
ENSG00000147082	CCNB3
ENSG00000147099	HDAC8
ENSG00000147100	SLC16A2
ENSG00000147113	CXorf36
ENSG00000147119	CHST7
ENSG00000063438	AHRR
ENSG00000147130	ZMYM3
ENSG00000147138	GPR174
ENSG00000147144	CCDC120
ENSG00000147145	LPAR4
ENSG00000147160	AWAT2
ENSG00000147162	OGT
ENSG00000147164	SNX12
ENSG00000147166	ITGB1BP2
ENSG00000147180	ZNF711
ENSG00000147202	DIAPH2
ENSG00000147234	FRMPD3
ENSG00000005206	SPPL2B
ENSG00000147246	HTR2C
ENSG00000147251	DOCK11
ENSG00000147256	ARHGAP36
ENSG00000147257	GPC3
ENSG00000147262	GPR119
ENSG00000147324	MFHAS1
ENSG00000147364	FBXO25
ENSG00000063601	MTMR1
ENSG00000147383	NSDHL
ENSG00000147394	ZNF185
ENSG00000147408	CSGALNACT1
ENSG00000147416	ATP6V1B2
ENSG00000147421	HMBOX1
ENSG00000147432	CHRNB3
ENSG00000147434	CHRNA6
ENSG00000147437	GNRH1
ENSG00000063660	GPC1
ENSG00000147443	DOK2
ENSG00000147454	SLC25A37
ENSG00000147457	CHMP7
ENSG00000147459	DOCK5
ENSG00000147465	STAR
ENSG00000147475	ERLIN2
ENSG00000147481	SNTG1
ENSG00000147485	PXDNL
ENSG00000147488	ST18
ENSG00000063761	ADCK1
ENSG00000147509	RGS20
ENSG00000147526	TACC1
ENSG00000147533	GOLGA7
ENSG00000147535	PLPP5
ENSG00000147536	GINS4
ENSG00000147548	NSD3
ENSG00000147570	DNAJC5B
ENSG00000147571	CRH
ENSG00000147573	TRIM55
ENSG00000147576	ADHFE1
ENSG00000063854	HAGH
ENSG00000147586	MRPS28
ENSG00000147588	PMP2
ENSG00000147606	SLC26A7
ENSG00000147613	PSKH2
ENSG00000147614	ATP6V0D2
ENSG00000147642	SYBU
ENSG00000147647	DPYS
ENSG00000147649	MTDH
ENSG00000147650	LRP12
ENSG00000147655	RSPO2
ENSG00000147679	UTP23
ENSG00000147684	NDUFB9
ENSG00000147687	TATDN1
ENSG00000147689	FAM83A
ENSG00000064012	CASP8
ENSG00000147799	ARHGAP39
ENSG00000147813	NAPRT
ENSG00000147852	VLDLR
ENSG00000147862	NFIB
ENSG00000147869	CER1
ENSG00000064042	LIMCH1
ENSG00000147894	C9orf72
ENSG00000147896	IFNK
ENSG00000147912	FBXO10
ENSG00000148053	NTRK2
ENSG00000148082	SHC3
ENSG00000148110	MFSD14B
ENSG00000148123	PLPPR1
ENSG00000148143	ZNF462
ENSG00000148154	UGCG
ENSG00000148158	SNX30
ENSG00000064115	TM7SF3
ENSG00000148175	STOM
ENSG00000148200	NR6A1
ENSG00000148204	CRB2
ENSG00000148215	OR5C1
ENSG00000148218	ALAD
ENSG00000005238	FAM214B
ENSG00000064195	DLX3
ENSG00000148288	GBGT1
ENSG00000148308	GTF3C5
ENSG00000148331	ASB6
ENSG00000148334	PTGES2
ENSG00000064199	SPA17
ENSG00000148335	NTMT1
ENSG00000148339	SLC25A25
ENSG00000148341	SH3GLB2
ENSG00000148343	MIGA2
ENSG00000148344	PTGES
ENSG00000148356	LRSAM1
ENSG00000148358	GPR107
ENSG00000148362	PAXX
ENSG00000148384	INPP5E
ENSG00000148386	LCN9
ENSG00000148396	SEC16A
ENSG00000148399	DPH7
ENSG00000148400	NOTCH1
ENSG00000148408	CACNA1B
ENSG00000148411	NACC2
ENSG00000148426	PROSER2
ENSG00000064205	WISP2
ENSG00000148429	USP6NL
ENSG00000148444	COMMD3
ENSG00000148450	MSRB2
ENSG00000148459	PDSS1
ENSG00000148468	FAM171A1
ENSG00000148482	SLC39A12
ENSG00000148484	RSU1
ENSG00000148488	ST8SIA6
ENSG00000064218	DMRT3
ENSG00000148498	PARD3
ENSG00000148516	ZEB1
ENSG00000148541	FAM13C
ENSG00000148572	NRBF2
ENSG00000148584	A1CF
ENSG00000148602	LRIT1
ENSG00000148606	POLR3A
ENSG00000064225	ST3GAL6
ENSG00000148634	HERC4
ENSG00000148655	LRMDA
ENSG00000148660	CAMK2G
ENSG00000148677	ANKRD1
ENSG00000148702	HABP2
ENSG00000064270	ATP2C2
ENSG00000148704	VAX1
ENSG00000148734	NPFFR1
ENSG00000148735	PLEKHS1
ENSG00000148773	MKI67
ENSG00000148795	CYP17A1
ENSG00000148798	INA
ENSG00000064300	NGFR
ENSG00000148814	LRRC27
ENSG00000148826	NKX6-2
ENSG00000148832	PAOX
ENSG00000148835	TAF5
ENSG00000148840	PPRC1
ENSG00000148843	PDCD11
ENSG00000148848	ADAM12
ENSG00000064309	CDON
ENSG00000148908	RGS10
ENSG00000148925	BTBD10
ENSG00000148926	ADM
ENSG00000148935	GAS2
ENSG00000148942	SLC5A12
ENSG00000148943	LIN7C
ENSG00000148948	LRRC4C
ENSG00000148985	PGAP2
ENSG00000064313	TAF2
ENSG00000149054	ZNF215
ENSG00000149089	APIP
ENSG00000149090	PAMR1
ENSG00000149091	DGKZ
ENSG00000149100	EIF3M
ENSG00000149115	TNKS1BP1
ENSG00000005243	COPZ2
ENSG00000064393	HIPK2
ENSG00000149131	SERPING1
ENSG00000149136	SSRP1
ENSG00000149150	SLC43A1
ENSG00000149177	PTPRJ
ENSG00000149179	C11orf49
ENSG00000149187	CELF1
ENSG00000064419	TNPO3
ENSG00000149201	CCDC81
ENSG00000149212	SESN3
ENSG00000149218	ENDOD1
ENSG00000149231	CCDC82
ENSG00000149243	KLHL35
ENSG00000149256	TENM4
ENSG00000149257	SERPINH1
ENSG00000149260	CAPN5
ENSG00000149269	PAK1
ENSG00000064490	RFXANK
ENSG00000149289	ZC3H12C
ENSG00000149292	TTC12
ENSG00000149294	NCAM1
ENSG00000149295	DRD2
ENSG00000149305	HTR3B
ENSG00000149308	NPAT
ENSG00000149311	ATM
ENSG00000064545	TMEM161A
ENSG00000149328	GLB1L2
ENSG00000149357	LAMTOR1
ENSG00000149380	P4HA3
ENSG00000149403	GRIK4
ENSG00000149418	ST14
ENSG00000149428	HYOU1
ENSG00000149451	ADAM33
ENSG00000149474	KAT14
ENSG00000064547	LPAR2
ENSG00000149476	TKFC
ENSG00000149480	MTA2
ENSG00000149483	TMEM138
ENSG00000149485	FADS1
ENSG00000149488	TMC2
ENSG00000149489	ROM1
ENSG00000149499	EML3
ENSG00000149503	INCENP
ENSG00000149506	ZP1
ENSG00000064601	CTSA
ENSG00000149516	MS4A3
ENSG00000149527	PLCH2
ENSG00000149532	CPSF7
ENSG00000149541	B3GAT3
ENSG00000149547	EI24
ENSG00000149548	CCDC15
ENSG00000149554	CHEK1
ENSG00000149557	FEZ1
ENSG00000149564	ESAM
ENSG00000064607	SUGP2
ENSG00000149571	KIRREL3
ENSG00000149573	MPZL2
ENSG00000149575	SCN2B
ENSG00000149577	SIDT2
ENSG00000149596	JPH2
ENSG00000149599	DUSP15
ENSG00000149609	C20orf144
ENSG00000064651	SLC12A2
ENSG00000149633	KIAA1755
ENSG00000149634	SPATA25
ENSG00000149635	OCSTAMP
ENSG00000149636	DSN1
ENSG00000149639	SOGA1
ENSG00000149646	CNBD2
ENSG00000149654	CDH22
ENSG00000149658	YTHDF1
ENSG00000064652	SNX24
ENSG00000149679	CABLES2
ENSG00000149716	ORAOV1
ENSG00000149735	GPHA2
ENSG00000149743	TRPT1
ENSG00000149761	NUDT22
ENSG00000149782	PLCB3
ENSG00000149798	CDC42EP2
ENSG00000064655	EYA2
ENSG00000149809	TM7SF2
ENSG00000149823	VPS51
ENSG00000149922	TBX6
ENSG00000149923	PPP4C
ENSG00000149926	FAM57B
ENSG00000149927	DOC2A
ENSG00000149929	HIRIP3
ENSG00000149930	TAOK2
ENSG00000149932	TMEM219
ENSG00000005249	PRKAR2B
ENSG00000149970	CNKSR2
ENSG00000149972	CNTN5
ENSG00000150048	CLEC1A
ENSG00000064687	ABCA7
ENSG00000150275	PCDH15
ENSG00000150281	CTF1
ENSG00000150394	CDH8
ENSG00000064692	SNCAIP
ENSG00000150433	TMEM218
ENSG00000150455	TIRAP
ENSG00000150457	LATS2
ENSG00000150471	ADGRL3
ENSG00000150477	KIAA1328
ENSG00000150510	FAM124A
ENSG00000064703	DDX20
ENSG00000150551	LYPD1
ENSG00000150556	LYPD6B
ENSG00000150593	PDCD4
ENSG00000150594	ADRA2A
ENSG00000150625	GPM6A
ENSG00000150627	WDR17
ENSG00000150628	SPATA4
ENSG00000150630	VEGFC
ENSG00000150636	CCDC102B
ENSG00000150656	CNDP1
ENSG00000150667	FSIP1
ENSG00000150672	DLG2
ENSG00000150676	CCDC83
ENSG00000150681	RGS18
ENSG00000150687	PRSS23
ENSG00000150712	MTMR12
ENSG00000150722	PPP1R1C
ENSG00000150750	C11orf53
ENSG00000064763	FAR2
ENSG00000150756	FAM173B
ENSG00000150760	DOCK1
ENSG00000150764	DIXDC1
ENSG00000150783	TEX12
ENSG00000064787	BCAS1
ENSG00000150873	C2orf50
ENSG00000150893	FREM2
ENSG00000150938	CRIM1
ENSG00000150961	SEC24D
ENSG00000150990	DHX37
ENSG00000150995	ITPR1
ENSG00000064835	POU1F1
ENSG00000151006	PRSS53
ENSG00000151012	SLC7A11
ENSG00000151014	NOCT
ENSG00000151023	ENKUR
ENSG00000151025	GPR158
ENSG00000151062	CACNA2D4
ENSG00000151065	DCP1B
ENSG00000151079	KCNA6
ENSG00000151090	THRB
ENSG00000064886	CHI3L2
ENSG00000151092	NGLY1
ENSG00000151093	OXSM
ENSG00000151116	UEVLD
ENSG00000151117	TMEM86A
ENSG00000151135	TMEM263
ENSG00000151136	BTBD11
ENSG00000151148	UBE3B
ENSG00000151150	ANK3
ENSG00000151151	IPMK
ENSG00000064932	SBNO2
ENSG00000151164	RAD9B
ENSG00000151176	PLBD2
ENSG00000151208	DLG5
ENSG00000151224	MAT1A
ENSG00000151229	SLC2A13
ENSG00000151233	GXYLT1
ENSG00000151240	DIP2C
ENSG00000151276	MAGI1
ENSG00000064933	PMS1
ENSG00000151332	MBIP
ENSG00000151338	MIPOL1
ENSG00000151348	EXT2
ENSG00000151353	TMEM18
ENSG00000151360	ALLC
ENSG00000151364	KCTD14
ENSG00000151365	THRSP
ENSG00000151376	ME3
ENSG00000151379	MSGN1
ENSG00000151388	ADAMTS12
ENSG00000151413	NUBPL
ENSG00000151414	NEK7
ENSG00000064989	CALCRL
ENSG00000151422	FER
ENSG00000151445	VIPAS39
ENSG00000151458	ANKRD50
ENSG00000151461	UPF2
ENSG00000151465	CDC123
ENSG00000151466	SCLT1
ENSG00000151470	C4orf33
ENSG00000151474	FRMD4A
ENSG00000151475	SLC25A31
ENSG00000151491	EPS8
ENSG00000151498	ACAD8
ENSG00000151500	THYN1
ENSG00000151503	NCAPD3
ENSG00000151532	VTI1A
ENSG00000151552	QDPR
ENSG00000151553	FAM160B1
ENSG00000151572	ANO4
ENSG00000151575	TEX9
ENSG00000064999	ANKS1A
ENSG00000151576	QTRT2
ENSG00000151577	DRD3
ENSG00000151611	MMAA
ENSG00000151612	ZNF827
ENSG00000151615	POU4F2
ENSG00000151617	EDNRA
ENSG00000151623	NR3C2
ENSG00000151651	ADAM8
ENSG00000065000	AP3D1
ENSG00000151655	ITIH2
ENSG00000151657	KIN
ENSG00000151665	PIGF
ENSG00000151689	INPP1
ENSG00000151690	MFSD6
ENSG00000151692	RNF144A
ENSG00000151693	ASAP2
ENSG00000151694	ADAM17
ENSG00000151702	FLI1
ENSG00000151704	KCNJ1
ENSG00000151715	TMEM45B
ENSG00000151718	WWC2
ENSG00000151726	ACSL1
ENSG00000151743	AMN1
ENSG00000151746	BICD1
ENSG00000151748	SAV1
ENSG00000151773	CCDC122
ENSG00000065054	SLC9A3R2
ENSG00000151778	SERP2
ENSG00000151789	ZNF385D
ENSG00000151790	TDO2
ENSG00000151806	GUF1
ENSG00000151812	SLC35F4
ENSG00000151834	GABRA2
ENSG00000151835	SACS
ENSG00000151838	CCDC175
ENSG00000065057	NTHL1
ENSG00000151849	CENPJ
ENSG00000151876	FBXO4
ENSG00000151883	PARP8
ENSG00000151892	GFRA1
ENSG00000151893	CACUL1
ENSG00000151914	DST
ENSG00000151917	BEND6
ENSG00000151923	TIAL1
ENSG00000065060	UHRF1BP1
ENSG00000151929	BAG3
ENSG00000151948	GLT1D1
ENSG00000151952	TMEM132D
ENSG00000151962	RBM46
ENSG00000152049	KCNE4
ENSG00000005339	CREBBP
ENSG00000065135	GNAI3
ENSG00000152092	ASTN1
ENSG00000152102	FAM168B
ENSG00000152104	PTPN14
ENSG00000152127	MGAT5
ENSG00000152128	TMEM163
ENSG00000152133	GPATCH11
ENSG00000152137	HSPB8
ENSG00000152147	GEMIN6
ENSG00000152154	TMEM178A
ENSG00000152193	RNF219
ENSG00000152207	CYSLTR2
ENSG00000152208	GRID2
ENSG00000152213	ARL11
ENSG00000152214	RIT2
ENSG00000152217	SETBP1
ENSG00000152229	PSTPIP2
ENSG00000152242	C18orf25
ENSG00000152266	PTH
ENSG00000152270	PDE3B
ENSG00000152284	TCF7L1
ENSG00000065183	WDR3
ENSG00000152348	ATG10
ENSG00000152359	POC5
ENSG00000152377	SPOCK1
ENSG00000152382	TADA1
ENSG00000152402	GUCY1A2
ENSG00000152404	CWF19L2
ENSG00000152409	JMY
ENSG00000152413	HOMER1
ENSG00000152422	XRCC4
ENSG00000065243	PKN2
ENSG00000152457	DCLRE1C
ENSG00000152465	NMT2
ENSG00000152492	CCDC50
ENSG00000152495	CAMK4
ENSG00000152503	TRIM36
ENSG00000152520	PAN3
ENSG00000152527	PLEKHH2
ENSG00000152558	TMEM123
ENSG00000152578	GRIA4
ENSG00000152582	SPEF2
ENSG00000065308	TRAM2
ENSG00000152591	DSPP
ENSG00000152592	DMP1
ENSG00000152595	MEPE
ENSG00000152601	MBNL1
ENSG00000152611	CAPSL
ENSG00000152620	NADK2
ENSG00000152642	GPD1L
ENSG00000152661	GJA1
ENSG00000152669	CCNO
ENSG00000065320	NTN1
ENSG00000152670	DDX4
ENSG00000152683	SLC30A6
ENSG00000152689	RASGRP3
ENSG00000152700	SAR1B
ENSG00000152705	CATSPER3
ENSG00000152749	GPR180
ENSG00000152760	TCTEX1D1
ENSG00000152763	WDR78
ENSG00000152766	ANKRD22
ENSG00000065325	GLP2R
ENSG00000152767	FARP1
ENSG00000152779	SLC16A12
ENSG00000152784	PRDM8
ENSG00000152785	BMP3
ENSG00000152818	UTRN
ENSG00000152822	GRM1
ENSG00000065328	MCM10
ENSG00000152894	PTPRK
ENSG00000152910	CNTNAP4
ENSG00000152932	RAB3C
ENSG00000152936	LMNTD1
ENSG00000152939	MARVELD2
ENSG00000152952	PLOD2
ENSG00000152953	STK32B
ENSG00000001084	GCLC
ENSG00000005379	TSPOAP1
ENSG00000152954	NRSN1
ENSG00000152977	ZIC1
ENSG00000152990	ADGRA3
ENSG00000153002	CPB1
ENSG00000153012	LGI2
ENSG00000153015	CWC27
ENSG00000153029	MR1
ENSG00000065361	ERBB3
ENSG00000153044	CENPH
ENSG00000153060	TEKT5
ENSG00000153064	BANK1
ENSG00000153066	TXNDC11
ENSG00000153086	ACMSD
ENSG00000153093	ACOXL
ENSG00000153094	BCL2L11
ENSG00000153107	ANAPC1
ENSG00000153113	CAST
ENSG00000153132	CLGN
ENSG00000153157	SYCP2L
ENSG00000153162	BMP6
ENSG00000153187	HNRNPU
ENSG00000153207	AHCTF1
ENSG00000153208	MERTK
ENSG00000065413	ANKRD44
ENSG00000153214	TMEM87B
ENSG00000153233	PTPRR
ENSG00000153234	NR4A2
ENSG00000153237	CCDC148
ENSG00000153246	PLA2R1
ENSG00000153250	RBMS1
ENSG00000153253	SCN3A
ENSG00000153266	FEZF2
ENSG00000153283	CD96
ENSG00000153292	ADGRF1
ENSG00000153294	ADGRF4
ENSG00000153310	FAM49B
ENSG00000153317	ASAP1
ENSG00000153347	FAM81B
ENSG00000153395	LPCAT1
ENSG00000065457	ADAT1
ENSG00000153495	TEX29
ENSG00000153551	CMTM7
ENSG00000065485	PDIA5
ENSG00000153561	RMND5A
ENSG00000153563	CD8A
ENSG00000153707	PTPRD
ENSG00000153714	LURAP1L
ENSG00000153721	CNKSR3
ENSG00000153767	GTF2E1
ENSG00000153786	ZDHHC7
ENSG00000153789	FAM92B
ENSG00000153790	C7orf31
ENSG00000153802	TMPRSS11D
ENSG00000153814	JAZF1
ENSG00000153815	CMIP
ENSG00000153820	SPHKAP
ENSG00000153822	KCNJ16
ENSG00000153823	PID1
ENSG00000065526	SPEN
ENSG00000153832	FBXO36
ENSG00000153879	CEBPG
ENSG00000153885	KCTD15
ENSG00000153898	MCOLN2
ENSG00000153902	LGI4
ENSG00000153904	DDAH1
ENSG00000153914	SREK1
ENSG00000153922	CHD1
ENSG00000153930	ANKFN1
ENSG00000065534	MYLK
ENSG00000153933	DGKE
ENSG00000153944	MSI2
ENSG00000153956	CACNA2D1
ENSG00000153975	ZUFSP
ENSG00000153982	GDPD1
ENSG00000153993	SEMA3D
ENSG00000005381	MPO
ENSG00000154007	ASB17
ENSG00000154025	SLC5A10
ENSG00000154027	AK5
ENSG00000154065	ANKRD29
ENSG00000154079	SDHAF4
ENSG00000154080	CHST9
ENSG00000154096	THY1
ENSG00000065559	MAP2K4
ENSG00000154099	DNAAF1
ENSG00000154114	TBCEL
ENSG00000154118	JPH3
ENSG00000154122	ANKH
ENSG00000154124	OTULIN
ENSG00000154127	UBASH3B
ENSG00000154134	ROBO3
ENSG00000154143	PANX3
ENSG00000065600	TMEM206
ENSG00000154146	NRGN
ENSG00000154153	RETREG1
ENSG00000154162	CDH12
ENSG00000154174	TOMM70
ENSG00000154188	ANGPT1
ENSG00000154217	PITPNC1
ENSG00000154222	CC2D1B
ENSG00000065609	SNAP91
ENSG00000154227	CERS3
ENSG00000154229	PRKCA
ENSG00000154265	ABCA5
ENSG00000154274	C4orf19
ENSG00000154309	DISP1
ENSG00000065613	SLK
ENSG00000154310	TNIK
ENSG00000154319	FAM167A
ENSG00000154330	PGM5
ENSG00000154342	WNT3A
ENSG00000154370	TRIM11
ENSG00000154380	ENAH
ENSG00000154415	PPP1R3A
ENSG00000065615	CYB5R4
ENSG00000154438	ASZ1
ENSG00000154447	SH3RF1
ENSG00000154478	GPR26
ENSG00000154485	MMP21
ENSG00000154511	FAM69A
ENSG00000154548	SRSF12
ENSG00000154553	PDLIM3
ENSG00000154582	ELOC
ENSG00000154589	LY96
ENSG00000154611	PSMA8
ENSG00000154642	C21orf91
ENSG00000154654	NCAM2
ENSG00000154655	L3MBTL4
ENSG00000154678	PDE1C
ENSG00000154719	MRPL39
ENSG00000154721	JAM2
ENSG00000154723	ATP5J
ENSG00000154727	GABPA
ENSG00000154734	ADAMTS1
ENSG00000154736	ADAMTS5
ENSG00000154743	TSEN2
ENSG00000154764	WNT7A
ENSG00000154767	XPC
ENSG00000154783	FGD5
ENSG00000154814	OXNAD1
ENSG00000065675	PRKCQ
ENSG00000154822	PLCL2
ENSG00000154839	SKA1
ENSG00000154856	APCDD1
ENSG00000154889	MPPE1
ENSG00000154914	USP43
ENSG00000154917	RAB6B
ENSG00000154920	EME1
ENSG00000005421	PON1
ENSG00000154930	ACSS1
ENSG00000154945	ANKRD40
ENSG00000154957	ZNF18
ENSG00000154975	CA10
ENSG00000155008	APOOL
ENSG00000155011	DKK2
ENSG00000155016	CYP2U1
ENSG00000065802	ASB1
ENSG00000155034	FBXL18
ENSG00000155066	PROM2
ENSG00000155085	AK9
ENSG00000155087	ODF1
ENSG00000155090	KLF10
ENSG00000155093	PTPRN2
ENSG00000155096	AZIN1
ENSG00000065809	FAM107B
ENSG00000155099	PIP4P2
ENSG00000155111	CDK19
ENSG00000155158	TTC39B
ENSG00000155229	MMS19
ENSG00000155252	PI4K2A
ENSG00000155254	MARVELD1
ENSG00000155256	ZFYVE27
ENSG00000155265	GOLGA7B
ENSG00000155275	TRMT44
ENSG00000155287	SLC25A28
ENSG00000155304	HSPA13
ENSG00000155307	SAMSN1
ENSG00000155324	GRAMD2B
ENSG00000065882	TBC1D1
ENSG00000155330	C16orf87
ENSG00000155363	MOV10
ENSG00000155366	RHOC
ENSG00000155368	DBI
ENSG00000155380	SLC16A1
ENSG00000155393	HEATR3
ENSG00000155463	OXA1L
ENSG00000155465	SLC7A7
ENSG00000065883	CDK13
ENSG00000155508	CNOT8
ENSG00000155511	GRIA1
ENSG00000155530	LRGUK
